mz,rt,ccs,0641_Serum,0641_Serum,0641_Serum,0641_Serum,geh_Serum,geh_Serum,geh_Serum,geh_Serum,sal1_Serum,sal1_Serum,sal1_Serum,sal1_Serum,WT_Serum,WT_Serum,WT_Serum,WT_Serum
280.2634839,2.014416667,189.7040417,602.4657852,390.7216964,512.9810983,648.4836159,432.8077264,359.5482189,287.2788128,600.2940424,880.6745816,837.6034576,751.0220895,472.1353216,822.1165133,719.7632932,706.5559259,740.0927547
136.0613283,1.171666667,153.5525921,2852.401916,2804.525355,2949.934505,3029.870944,2693.857421,2575.346635,2595.272505,2997.377732,2887.911495,3062.726885,3207.642276,2909.095229,2962.536311,3145.2604,3115.297657,3074.477551
964.5857645,0.51775,321.0349346,210.9834489,180.3519585,192.4426003,201.729076,158.1803674,173.8059079,181.9010671,134.7307777,153.4546221,173.5894007,194.9874202,163.456116,150.9618501,157.1281282,171.4643206,177.8086832
740.4603076,4.02975,250.8926107,304.5633067,346.9209855,334.4899272,276.9343446,340.3501191,345.911592,303.7264978,296.2460141,234.6393522,271.9609629,312.0339189,263.149247,267.774245,298.4223346,293.1852358,331.4848169
935.5034341,4.11715,280.9017569,5.398986757,6.051679736,7.718629091,3.068173247,9.304543515,4.648465805,9.63722735,6.39445424,0.191597883,2.015371304,4.917172151,0,2.31821814,8.089361011,16.74745895,4.055240821
928.7040398,0.774216667,316.4506024,390.6173547,318.8241725,268.7383426,316.8236006,208.3590868,164.3944238,324.2536249,317.0152288,388.2252235,487.231364,384.5573755,471.7782807,457.1579146,396.0213574,441.2350158,420.8383683
423.3567418,0.585383333,210.8146542,21.38705667,60.08826912,44.28841121,11.67875184,15.57199746,6.185838391,5.794898142,4.902607941,6.799849872,14.56279143,8.93019448,9.548909541,66.22815286,13.53607424,48.33249633,16.75608992
873.5951423,3.962133333,298.5873437,916.421413,646.6927395,1022.35183,1015.351356,1021.256368,1064.84628,1055.321372,1349.69457,1093.786626,907.6008175,1135.036575,901.7475171,1304.671962,1291.127785,1226.031465,1154.297517
115.0528591,0.275316667,163.3267635,22.04084293,17.65591074,18.44179622,21.92186214,15.1836803,13.43383678,12.1019022,19.59141197,23.20867498,23.27173772,20.4111068,25.78078187,14.1536514,19.43828773,22.48245529,19.74344946
879.6124589,2.78955,301.0037889,112.2779524,169.1728736,148.1063892,104.6072974,67.03788622,99.38967478,74.58622856,129.222913,94.25557037,94.51562054,99.366664,57.71792515,232.0214692,164.1200257,256.5099221,117.0356167
264.268417,0.309133333,193.3600668,4029.810089,3399.889196,2984.643872,4073.966706,2658.193416,2281.805647,3482.55472,3846.909538,4992.812176,5225.4622,4228.450153,4651.708534,4557.401391,3752.622677,4396.924985,4189.496162
739.5730872,3.874733333,293.2490003,63.29808247,69.13727479,71.65921759,57.88447307,68.41680933,55.81312927,59.67281709,48.27607527,55.47237565,52.31069272,55.22903673,64.512829,59.35109868,50.12925101,57.27391128,50.05309521
971.6304484,2.411866667,313.855898,11.13681149,203.1677382,61.20419327,4.185236139,8.982931723,0,0,0,0,0,0,0,23.17571545,0.996861268,90.34838745,0
686.1985016,0.241516667,236.4095398,13.20481132,5.605930682,23.2270383,11.22835502,3.921196455,0,4.340669686,4.410644531,0,5.843353271,4.305938721,1.973175049,26.67184396,8.99907395,12.0962894,10.64863614
885.6813222,5.0473,299.749107,50.0186751,41.91052129,37.04260035,39.9486067,45.311389,28.95313621,23.71983124,40.71863188,41.05251219,51.23644084,50.57013511,51.6628444,22.20500751,28.92950061,40.99789807,37.65383018
335.2876042,0.2077,194.4685538,46.27913302,37.63766023,46.90982327,57.95226364,47.66560896,45.35533198,52.59214935,54.71316178,44.68614171,43.00269364,44.62368189,44.00298408,52.347526,46.88271646,45.37435044,49.74048443
268.1038025,0.895433333,169.1350206,3628.972826,2766.517442,2779.171722,3204.316159,2449.863145,2013.607758,1953.832286,3859.600991,3389.54102,3689.382603,4566.21046,3864.698222,3904.994837,4618.094119,4233.610953,4230.105379
369.5425096,0.309133333,205.8451541,247.0080526,266.3813171,202.0695299,229.8453789,142.6042102,155.6653175,176.0574598,175.1124115,259.9224869,252.9930727,195.1354982,239.6541947,242.4417407,194.0698496,236.7605057,229.8301353
233.2248487,0.309133333,176.9392246,111.4991947,98.72872042,96.02373671,104.2806751,71.93013299,78.67672291,81.9986745,70.10020854,108.1076705,107.9838204,91.79457157,108.0057655,114.0259888,97.66319558,114.5120036,108.043336
934.8434965,0.43035,337.5966515,811.7643302,798.4191903,694.4020588,794.2314045,714.9599413,458.5225614,713.6439436,1075.321151,1266.871488,1217.957139,882.9882804,1105.180803,779.5408377,762.1743566,801.8412794,843.2346983
346.3452684,5.202333333,213.736132,38.93004797,43.54935117,39.46095018,39.82743271,45.51842045,46.07059091,47.00795688,44.59939188,45.57072572,42.38001991,44.27396956,36.54019581,48.9287654,46.64259634,44.5988694,49.01744161
995.6706068,0.43035,325.6171741,949.5700269,858.1234655,933.3537131,960.5297276,582.2410561,726.4989337,601.1802403,468.2868706,1023.09273,1153.995328,893.7722912,596.4965095,978.3821495,1056.872456,1172.968344,1023.147846
898.6635245,3.463233333,309.402982,24.74680018,18.66223818,12.14522875,22.45457969,10.02967541,11.67650506,14.20620683,20.70272174,31.12162803,24.43002963,25.8018254,24.45567688,25.97558337,22.38775418,26.85573952,28.2699855
804.5533291,3.49705,294.0548164,4986.762646,4624.319305,4692.709045,5174.074956,4534.6614,4140.11007,4198.962432,4898.907515,4537.066264,4596.478186,4846.913812,4740.630887,4957.55243,5008.150612,4913.121632,4996.463786
197.1149746,0.51775,161.7553859,161.4907701,137.1593277,154.7209881,186.498249,132.1277044,128.155895,113.1341468,165.6293329,187.5947012,178.9297483,196.6484396,151.3747333,187.8521411,190.8593628,189.5664661,189.1621795
533.4145282,0.275316667,240.4779655,50.82294762,40.53576969,62.83257324,54.1744817,63.04445791,51.26381131,72.29806828,77.96157871,56.31328855,73.45155548,73.38134995,61.54356282,52.10921511,53.37765681,71.14544933,60.58050523
521.4577842,1.05045,244.7085812,75.95078346,62.45702209,77.65270802,84.75505014,64.50822243,71.50969469,73.12041192,102.2633424,138.1820868,83.47285738,111.6565154,99.03665179,119.677116,106.5447109,136.728864,106.8859201
548.5391818,0.8278,257.8154536,90.79868892,83.10469149,60.784081,99.881474,52.25110676,37.26316002,75.58763675,96.33183865,117.8655147,139.4649625,102.0796224,130.1842083,107.6970926,110.0283442,107.5778632,106.4037424
184.4473964,3.530866667,157.1962844,52.20706412,33.31030273,23.7049942,45.52545639,13.35524996,1.671775818,23.54325128,42.84526062,74.44660877,76.68225207,69.29414972,62.32895637,65.21566476,60.55770111,66.50367846,67.02286702
818.8236118,4.548416667,266.1686967,44.63553642,57.04197439,58.59580343,40.31118846,62.75361384,78.72337797,93.52374231,74.60346022,44.06351127,52.82543268,55.64389522,72.07822406,96.28066194,64.04598693,107.7906023,91.13650242
858.5751928,1.171666667,301.1175723,77.92200542,43.35147656,82.35569615,114.4773691,74.72429002,72.83613515,166.4305643,120.1073757,185.1398248,131.8125851,153.3665895,198.3744383,164.9146503,121.0974963,167.0456712,150.2792689
222.9069382,4.461016667,164.0051094,486.5845196,480.0057033,488.691396,510.0053697,481.3148493,505.9575728,564.8184269,508.0321527,498.8633088,499.7162901,486.9060394,549.1169621,493.7499945,491.2081009,481.109693,516.591199
666.4837291,3.928316667,264.5731362,238.7555269,209.7893404,203.6772578,262.4705092,188.8468585,134.3041324,201.4519615,241.1369273,285.6837666,286.9736083,261.2665517,272.8214977,266.0403529,247.167329,249.7353419,272.1552791
703.5781693,3.928316667,282.2444562,99527.28534,83654.93259,85881.48865,100760.3095,82085.25287,71695.22533,87921.8435,103748.6685,116397.5577,113138.8834,108428.1743,101704.9465,110810.3596,105377.1608,106382.5609,106340.2698
879.6436776,3.928316667,308.296085,8547.865113,5467.208347,7686.386956,8946.526697,8683.428823,9257.408375,9571.137681,10823.40526,8863.376345,8369.386996,9291.179771,7275.651007,11637.20237,9942.206254,9735.797025,9812.058032
128.0612662,0.275316667,156.214708,216.7658275,186.292712,217.0079757,229.328415,186.5394112,175.2716924,189.0397933,214.9848695,228.8039664,235.6668067,246.8579049,234.5206319,222.238208,212.6741209,241.9448563,244.7932399
685.5552628,0.309133333,286.1695252,14614.84524,15085.00265,13469.95567,13898.22761,9814.963356,9333.037414,9836.569598,12306.04278,13356.0943,13566.01442,9790.504677,12085.32407,13884.5889,13133.85868,13678.47724,12657.33768
493.3129111,0.396533333,215.680773,460.1707878,536.1980065,510.6630254,474.2159616,399.3414246,394.6349128,401.614931,418.852215,424.0020142,460.2930594,535.5257246,465.9668168,473.9142468,448.6786231,512.7722915,440.8975638
182.0516339,0.362716667,155.5642634,8.137697439,4.792513787,8.263680078,7.194089759,6.916773494,7.303989105,6.966914717,8.125930281,15.54679832,10.6324422,14.4696887,12.17606292,9.782425589,6.052584951,8.34626195,15.75835115
314.9255621,1.704366667,167.9414919,86.59622168,93.09492772,95.73479902,78.63179302,119.6513848,122.8027446,82.95314715,101.4546105,100.6425532,85.19226379,83.86827797,72.71520088,118.4916627,127.3761932,117.7423626,124.8336028
363.0906774,1.515533333,181.4710514,219.6512038,259.1488653,257.7014556,234.2081604,228.6579357,258.5169413,223.2342629,241.153554,296.2911083,212.1714364,239.0729319,251.1909039,237.5498961,202.5969166,222.3479675,220.2660871
719.5720282,3.928316667,294.6384127,1496.349393,1162.60252,1246.284706,1526.924934,1208.64572,981.8116749,1304.102075,1662.519179,1948.469176,1879.749638,1762.530891,1524.755508,1842.689066,1576.412651,1755.884184,1730.859138
854.481692,2.721916667,290.0475221,64.79477649,33.95543822,42.97937258,73.22657768,33.93197036,32.21941992,49.53407696,71.01489207,89.19320881,95.08952141,76.19229498,88.26779992,71.3246402,73.15224951,67.02164352,61.05016058
731.5899181,5.0135,282.0375023,176.4391277,163.6354339,168.5600735,163.7828899,175.1816428,166.4025505,179.2041685,189.7052563,202.2539369,205.1864708,193.9194214,180.6011959,208.8022567,202.3114709,210.3971725,220.2228853
520.5101142,0.8278,251.4758284,8758.908954,7662.331646,6630.890152,8314.523896,5571.65118,4062.073846,6988.982341,9103.22506,10719.66651,11304.97355,9441.133005,10098.73653,9969.648937,8888.39049,9814.923413,9622.70831
528.3394071,0.275316667,223.8482052,32.79332303,27.26259269,31.82777467,40.53493602,19.62792399,21.47070436,10.52798777,25.49854649,36.32539324,24.39528182,59.93887129,24.46314428,44.00189183,41.73035474,43.49238555,40.56392694
418.1465785,0.982833333,196.0134867,22.86995287,14.02620731,40.81349369,18.76094144,8.751269143,8.02160775,3.647454381,5.35183598,0.23010615,14.10171182,11.84549678,0,23.46845278,22.69028844,35.98458502,15.76117998
844.6158786,0.8278,299.9724113,13681.01757,11921.23375,10545.86085,13196.39353,9301.634174,7130.076694,11377.62958,14406.39,16827.78256,17628.62533,14820.30614,15865.24567,16284.60597,14220.2452,15658.30308,15304.56197
871.579389,3.962133333,296.140645,105.9221334,69.575982,111.3019314,105.5087242,87.63640035,92.51086297,82.42869167,123.870014,137.9078907,100.7657767,157.288485,149.7371092,170.2114248,142.7641111,150.3258141,152.7514662
983.6657305,0.43035,324.4932706,443.6140818,395.6192418,388.1844375,374.5358486,223.0971406,308.8435534,217.2376255,138.0170967,426.8264636,563.5651528,370.4813624,236.2953047,412.5620758,497.7790052,503.8298468,449.0299842
769.4269703,0.154116667,252.0477172,90.2748496,95.249359,87.07082959,109.9815853,109.0902564,103.27904,100.6835496,103.4089452,88.92093333,90.07696712,94.28194022,104.6525826,98.66759702,101.6624828,104.8386509,93.20998658
611.5523994,1.084266667,270.2498456,0,0,0,0,1.483292435,5.532463799,0.827094694,0,0,0,0,0,0,0,0,0
905.6121854,1.9468,308.1596481,141.1009917,243.0165661,289.2995597,134.5497668,100.4187599,19.47583628,4.360760915,24.98140835,29.67330898,30.75353867,33.72739429,0.126593743,300.6582687,88.92439295,483.803279,48.92790125
888.5821932,3.463233333,314.2665921,27.28648032,12.49697912,13.28137195,23.63368418,10.46343003,2.869519418,24.23551262,26.97682964,48.0082829,48.18633054,35.18990864,43.68421773,47.9770631,41.16792493,45.9063989,31.58561096
840.7355337,5.114933333,306.0921501,93.62334544,94.8112347,104.157222,89.24549204,112.0402613,134.6443493,117.2224775,120.8406114,113.6625327,111.7663362,101.33297,110.5239003,101.9597792,122.9983302,109.9739907,132.618577
546.4889775,2.944583333,249.8273371,535.6441046,540.3915045,520.9537779,531.7618398,637.1674046,626.2144919,693.3077092,562.6698068,550.4149467,540.1206482,568.2127973,594.6764241,678.2255905,650.0333471,655.5704767,611.669445
401.2785126,5.580016667,199.2914803,54.35297924,74.81158561,69.01728046,65.46460497,62.67712046,68.12991231,63.83563754,68.96263815,65.61657332,60.28837046,48.96002269,69.64287641,51.80161692,65.96073522,55.06687551,50.30445551
836.4720859,4.494833333,267.3662111,116.6446931,105.2947659,115.4837878,162.284162,131.3620226,125.7895602,124.0325313,131.516266,151.873512,109.4242355,117.7715179,146.6393048,123.8085366,112.4148032,90.48691713,111.3580317
567.1029933,0.982833333,261.57158,44.92400481,7.37309076,21.31001771,46.71189445,47.59130122,118.1195154,84.4000549,70.56905225,42.6304894,35.1732168,46.14294118,25.29979789,47.35246197,35.01152178,30.11841641,29.41329667
250.2515,0.774216667,189.1544592,18.02223129,7.144074409,11.11372453,21.20373678,9.830977983,5.647903855,10.91798775,18.5011867,22.03865119,25.91637942,22.8686172,21.25386413,20.99252003,22.34727547,23.7911328,22.79663902
745.6122458,5.0473,285.7167664,151.0783853,165.18778,160.8420197,139.676504,176.9206396,167.3670353,189.2056948,188.497121,172.7336521,159.3737913,154.9975851,174.8721044,183.8154826,194.156966,173.8957823,179.7908057
786.8828515,3.530866667,297.8683637,602.8423433,539.307726,446.8167634,582.7366621,351.3604739,273.6693953,481.0101299,641.597919,766.7743121,770.2009659,624.4538269,679.8333549,730.9479389,721.151123,774.1558891,694.9680059
857.7274657,5.081116667,310.8324562,106.3974882,102.8666873,99.19262721,92.49084575,100.7908088,120.607324,104.1486472,140.838564,107.5492659,117.0136906,112.7706724,89.24191736,109.3959544,113.4290804,111.729318,102.0232687
842.6018083,0.396533333,299.9839187,134.4571124,103.3724925,87.82079936,131.5767978,86.4585077,75.91819027,122.9798164,146.1797216,175.3694571,185.1957989,158.4968505,161.752805,135.8114799,134.878416,151.7172918,145.398351
801.8295903,4.184783333,263.6710159,134.0769534,105.829942,130.2602809,97.34920071,143.7940505,141.0971611,112.9897825,117.1751748,110.9855245,95.42844074,100.0348883,104.9760462,123.0378136,121.6515375,99.14355633,122.1316841
756.5856229,2.755733333,285.6417374,71.88698304,52.11193606,27.66969792,74.80301697,28.30883946,18.55560303,60.09164068,73.37065247,114.6771743,128.2394641,83.77997806,93.04907228,116.7898537,91.28412861,95.6386192,100.0610828
760.5779357,1.4479,274.2197679,56.74878749,44.08527947,47.97201033,65.02105633,99.84747405,68.75837322,84.22403832,74.81450493,62.43702624,49.25395733,76.27853286,80.36136478,64.45008521,71.13019648,89.55448211,51.95277124
342.2189545,0.275316667,194.3166553,199.4500863,172.3900208,231.2008256,236.7269002,181.5148584,133.8264666,105.6167235,171.105679,195.3134104,197.4076539,216.2538894,206.823777,198.0213584,257.4668534,213.0673594,203.3103859
417.334952,5.822433333,207.9702587,54.85947306,69.20900665,61.38798748,53.96177341,63.8741594,68.36424357,76.79040057,66.35101765,63.55583019,60.77743496,60.5851064,60.84207278,69.13999079,63.86854206,62.94863469,56.88864842
257.2228191,0.309133333,176.0520045,328.2044557,303.8250358,374.4124779,345.5897549,323.1515932,232.0023102,249.0437814,277.6082339,285.2180441,307.0468063,331.5790674,292.2858442,346.8407959,430.637731,347.8204826,380.8162137
559.3863446,3.254633333,214.9952952,50.54783906,38.49704896,57.34405061,45.62728121,51.7299889,56.68567823,55.39632852,49.47125293,44.78908768,42.61169385,35.20503227,42.73661654,47.47085578,58.01202244,54.69701863,53.60942703
720.6150111,0.7404,284.638783,10.95152995,12.43588745,9.978386604,11.11047446,18.38132275,26.82139042,16.1494917,9.609034271,21.26750581,17.30017882,16.07693735,21.12581213,13.44247954,11.71779131,13.97901773,7.564171552
536.6109741,2.014416667,261.9211312,279.4195615,277.9774189,279.9555645,285.3744278,355.1948778,321.8331539,323.7182825,309.1368374,302.0684854,312.9851352,299.3232548,312.8084749,433.2855093,352.1034522,338.2766911,369.087108
801.6841851,4.083333333,301.454934,95.77722757,60.97819635,54.50774272,67.22755751,41.36896567,25.16552198,44.04317092,91.85779605,110.0751671,99.68297969,103.9298478,76.85466507,95.37738586,79.05250132,98.508512,98.92338798
506.3599848,3.463233333,232.5117627,63.30671029,65.6349387,50.21793493,58.82890373,33.98236555,37.74168343,53.84448593,59.98659917,67.49235011,66.86448662,63.76553594,74.47056402,47.00908627,56.56966967,48.94765123,56.35844789
789.0140227,3.530866667,303.9803641,33.39318132,44.88423621,34.10629082,45.17028225,20.49704838,9.697032195,35.48966101,44.61769428,59.11317159,63.54418137,52.30001831,53.14966011,54.78673417,55.66525125,53.945921,59.38338603
299.4306351,0.551566667,196.9037405,47.62223816,55.83208145,51.77261353,51.36534083,57.90487731,69.95902765,74.59376335,53.33570998,54.75213718,52.44036865,50.34396267,49.23869324,56.70736882,61.82933586,57.53926086,57.70812504
399.3127119,5.269966667,208.2652271,70.78933775,65.26747803,85.84378271,69.18790307,77.90177329,82.1632577,84.90880443,68.16333763,63.72279088,70.5925593,68.29749566,73.78147635,70.88419403,70.86053905,71.90018666,73.67003549
923.7930163,0.706583333,334.1668752,107.2614742,55.85387224,61.94089319,128.0205383,126.9075711,74.54735483,99.45085287,146.6281303,187.7180633,177.9297528,144.1474945,133.8985419,144.4256008,121.286213,146.6536872,167.8166178
423.189743,2.910766667,207.8797566,74.43267607,61.8118933,53.48748358,72.72779378,72.95172984,61.68639649,66.72409279,65.77905151,59.53759396,45.71668432,56.49892644,48.43969541,83.79916402,56.7316421,69.83340112,71.89493224
797.5186273,2.16945,271.435582,137.5986634,141.758712,145.2198289,143.4650299,196.424909,146.6082456,141.3768679,160.1737915,146.3871545,151.2522663,210.5473984,141.1988467,162.7900085,152.9010113,143.8034787,152.1961925
935.5722187,1.9806,306.8026163,85.32084076,172.8749559,231.2315709,61.92813817,96.99815009,55.18428146,5.221670651,16.64038055,15.51890145,30.63199036,12.87517143,1.456143622,154.1191223,55.63766449,263.9044475,27.02613046
755.5217859,0.672783333,281.8727386,187.9561269,163.6641897,145.8573722,221.1959625,269.6384241,384.6337364,303.4441059,222.7742822,228.3347129,217.884541,289.1378771,180.7952729,208.8119204,231.3103114,272.379571,307.9001979
586.840422,5.0135,200.1932573,173.9214085,175.9757764,192.2131518,162.9487092,169.1500449,198.2681829,178.6369085,162.2790858,153.2168072,171.3514291,170.7361445,167.001103,180.342455,175.5586278,167.3473129,145.7287082
244.2632519,2.16945,186.2054208,926.4050587,965.4078458,911.8364759,951.7587123,955.635474,913.0764326,766.8505552,912.8638107,926.9207171,931.9595102,922.4196833,801.2165486,931.6771962,937.3436393,954.5460977,917.8294201
523.3624016,0.396533333,230.9211664,33.02389344,26.2954377,21.19692942,24.65851311,26.11781928,3.793999842,0.492406919,9.319350148,11.67895754,32.87489151,40.49865099,25.39088602,28.68546588,37.62485007,48.79311781,43.58431333
280.2609135,0.7404,192.8306449,67.87116944,67.5633736,52.90321987,79.07852902,50.68276752,50.83707798,67.44311145,79.34500713,90.13314747,98.15279181,89.1848526,85.98067527,87.3655742,79.51344708,83.13856777,80.28848876
827.6983407,3.8071,315.8185067,1992.615777,1979.998637,1844.910867,2089.640048,1630.010012,1338.054213,1828.899578,2130.102586,2354.892818,2397.047061,2263.4629,2149.075226,2266.840866,2189.875169,2295.113736,2191.871572
764.5918426,3.874733333,230.444474,71.97337329,87.4269263,60.10287845,45.47077972,36.29161134,20.31842041,47.25541456,48.2511504,67.33721528,64.78955628,72.57350529,53.84713231,19.25357056,38.46236514,43.07855437,57.52666581
164.0934553,0.585383333,153.1056785,603.6650197,663.6530913,701.6368229,729.2331024,690.3829558,815.3600027,754.7995292,648.2261582,763.3494389,679.9069421,716.6253751,624.1175054,639.6525877,692.6675219,683.7053,688.3001731
398.8353674,5.0135,182.4556652,137.7424178,130.3024816,138.6068539,122.794311,119.2405528,134.6672287,122.0121934,128.9185119,124.0739573,128.3861953,136.166225,140.5881651,134.4640445,127.9693225,118.5302999,125.1749287
681.9957644,3.463233333,235.0681947,32.64812039,35.68559207,33.49362594,23.44018842,25.15771484,22.91186523,21.07860384,12.8248301,19.85411685,17.75836335,24.37686253,23.46118164,21.11113303,15.72262874,22.7765185,20.98355162
743.5581092,0.275316667,295.6979788,3535.309172,3344.772089,3078.205658,3309.960836,2468.698322,2293.737095,2703.372218,2482.246821,3491.160784,3694.612941,2700.287771,3325.381695,3447.123457,3197.129653,3230.344366,3248.934511
356.1032819,0.895433333,187.8596163,39.14625683,39.92754168,37.34786694,27.61012034,29.27333386,26.12951246,27.63131296,23.7659702,168.4323893,68.26274932,49.82193543,34.73187044,45.25069657,42.5206047,27.56420628,29.6137923
950.5742131,0.551566667,317.5363756,162.479183,172.4064343,203.2594054,191.0711567,151.5884068,151.2121038,141.3984004,122.7500964,164.8219613,157.1548055,156.546325,164.3986759,138.8717693,172.7290837,149.0888085,174.1125342
369.8093543,0.309133333,205.8399215,185.2861948,199.5549443,142.4097271,145.887084,83.38695784,107.2118705,126.5367059,111.8904184,167.0508865,176.0447339,128.543341,184.9749187,155.8503583,131.8676399,147.4710792,133.4911854
676.272204,3.928316667,273.5443938,96.56046057,64.5659276,63.84198426,72.98067091,72.62141028,62.08239519,65.5166722,90.29356978,125.2816847,124.7305166,103.4994564,92.52581271,116.4426126,74.61306135,114.3970215,115.6126039
907.6695473,4.083333333,309.3565819,8.709402325,12.67564695,22.96325337,15.61897732,20.69269266,35.76914864,43.39320658,19.63798954,5.051437896,21.80372023,11.82517179,4.674682438,14.02170318,12.8088751,18.55002332,5.639672863
803.0465784,3.49705,232.998852,74.02988726,73.06244942,66.54723218,48.8480538,32.20568057,37.3193059,50.91018629,55.20678956,76.02483542,70.32917513,67.15717494,78.69190592,42.73798383,58.79933674,65.21398848,64.97396772
445.3087854,0.43035,209.0277522,229.7133557,207.2182486,222.465443,213.0973785,198.3241979,187.0438807,157.2498715,192.1319359,243.6657156,233.3758719,368.9911197,236.5271525,289.2908973,223.2617068,215.8410187,218.136417
502.4989922,0.8278,247.658398,459.4389003,373.7339577,325.4023627,435.0847617,280.6773439,183.8054635,372.2753564,457.2774779,588.8225004,618.4028286,474.974372,526.0968459,552.7754112,462.0721933,545.4995161,544.4537545
217.1903996,0.309133333,169.3226275,49.91482328,46.3149616,59.51861167,53.74364348,43.09782805,32.99254959,39.15554711,37.47504145,43.79431211,46.74410237,38.40024242,51.12914283,51.30287517,55.25594843,53.21578752,57.80545957
848.6575078,0.396533333,301.1731546,1015.081556,934.0684883,807.3608884,990.7707828,683.9352912,508.1360464,787.1643258,973.7951625,1130.926127,1261.694398,982.4433147,1209.150545,1193.385725,1002.839025,1012.060582,979.6618696
814.2064344,3.8071,309.8876479,514.0777734,496.9828431,443.3894521,498.8380232,416.0244057,307.7463295,430.9221403,571.3556996,657.410034,612.861394,584.9430661,558.9049972,595.4268835,579.2424692,595.5668524,599.8332719
767.4826945,1.084266667,280.5308671,332.9964921,210.1700017,245.9931682,279.1393938,201.3575879,143.3711057,156.6175174,259.0144411,282.0843481,222.5926901,327.9821849,293.6858848,334.0120248,295.7178533,306.9820554,328.4149795
971.6588474,0.43035,323.368414,7193.984713,6725.659963,6952.993971,7129.003863,4819.356485,5525.02955,5671.374168,4224.327728,7223.826299,7918.402584,6812.178945,5665.27358,7643.156855,6625.685413,7285.583028,7303.548091
703.708414,3.928316667,286.0246006,222.9598587,179.0496435,179.7209027,176.1553501,177.5411292,170.6974832,190.1208007,257.3749092,273.5108508,249.2187019,226.7447387,196.866735,305.2641994,272.2792028,281.8431021,277.1445756
884.608317,0.8278,302.1982435,13736.32868,11908.989,10748.32817,13283.83715,9068.538085,6612.129583,10770.38608,13800.21784,16298.56472,16573.09442,14174.05424,14701.34594,15108.99522,13425.82493,14721.90231,14588.65723
838.5225193,2.445683333,291.3771931,4.272111194,3.441337278,0.648002221,11.58298168,1.910690762,0.00641674,4.861028698,10.6720426,21.37256032,10.68574164,20.54533718,12.17581991,16.38847906,15.30219877,16.34063353,15.08629577
884.5971847,3.962133333,238.0845332,0,0,1.006561309,11.19610475,6.175836997,11.92470552,6.454772949,11.05415,3.94018374,8.200195253,6.03185526,8.590079599,7.107853345,16.15502583,3.757965088,10.53942871
1038.792623,0.672783333,342.8746103,29.92600292,18.77171514,22.25149638,35.79788396,19.71686605,11.36784365,17.07160726,34.84308141,55.27462756,39.75140211,37.79369032,33.1112168,31.74722267,29.31206745,45.39811796,38.21449376
195.1845866,0.464166667,172.0975829,305.6004265,316.0548819,303.3014547,289.7851855,320.5703377,344.3364713,258.6249427,312.9344502,294.0963264,291.7333755,295.5051521,244.177839,292.2731648,308.2641238,294.2114564,316.330018
669.5364685,2.600716667,277.4374363,23.21426609,0,0,13.93185729,0,0.542541504,0.003962391,19.99920183,21.41891442,26.16945336,24.95352252,14.96407826,31.23583298,23.7756518,31.31209408,28.56211088
832.5843095,3.463233333,297.5872294,4707.860998,4220.347191,3935.259411,4956.903207,3793.384522,3240.803422,3919.79941,4860.058127,5395.603319,5235.103616,5103.335101,4895.030423,5411.193799,5323.6992,5481.244369,5388.862995
896.6325648,0.551566667,303.3543071,18620.31095,18202.75519,20314.44795,20431.38199,15541.65616,17182.23274,16520.05907,16176.38282,22266.60198,19181.18005,21189.3271,20997.73897,21962.92624,22446.07139,23047.67414,21763.33739
726.6312568,5.081116667,284.5946912,61.81045221,60.82871526,49.59923628,59.14080566,65.39607003,58.46112701,70.64083972,70.7803072,58.23143662,59.099648,59.52517909,57.70515593,66.39522321,73.67983717,76.53936492,72.88731764
885.5480211,1.825583333,292.3656865,240.3146569,371.3644698,710.3239565,433.7206623,1860.184486,2540.677128,1019.177858,1130.171863,524.0963029,110.8398168,366.6729433,646.340054,1056.540333,395.8886034,1599.763455,226.7708272
824.6481881,3.463233333,307.4018365,1272.456377,1236.397523,1025.025102,1219.173513,905.2841132,739.148758,1097.816736,1505.715884,1687.581424,1696.873925,1475.293034,1467.449029,1534.502652,1512.916288,1597.36443,1540.350282
753.5889278,3.874733333,294.3891498,3336.381189,3749.913157,3250.416077,3304.32017,3161.989813,2686.953506,3230.26552,3220.208577,3155.593334,3085.459896,3137.540593,3408.099941,3160.698942,3178.511256,3214.79148,3271.117716
976.6329781,0.619183333,320.9790547,7.188644354,6.706621936,7.940528874,6.079114463,0.203092932,6.752257094,8.149440851,0,5.947154958,18.51487801,15.6948274,4.191627079,20.44313098,24.51682201,14.85721366,25.05343959
995.5809137,0.362716667,314.945687,129.1101295,79.67798968,80.69713287,135.0881535,52.51051176,38.68803715,28.82249877,30.81102507,149.5249698,169.0547777,122.5856147,18.32456088,121.9291732,229.0614582,196.1262138,146.9461728
474.8921903,4.02975,189.2061704,70.52466023,91.14205128,93.6493798,55.83244647,91.93007029,89.86185462,58.85730308,78.88780529,57.20482289,55.5320305,63.56221304,55.80943848,51.50914614,59.28560008,71.744937,75.87197897
298.3110437,3.031983333,192.299839,598.90325,591.7215764,631.5787035,683.990729,641.7261637,613.3926744,642.1369358,610.0987045,582.270742,569.9221096,721.0447295,606.3891745,711.8008911,628.6063159,593.301995,604.5841683
235.1993416,2.634533333,168.5804943,14.01728775,9.644653045,11.94724261,19.47025068,16.04802836,21.22460053,17.3098187,18.52348998,23.86203363,19.82369981,19.90145768,22.15264101,25.77880758,17.22087095,25.15272739,24.08171479
